t,GDP,CONS,INV,INFL,UNEMP,PROD_C,Gini_income,Gini_wealth,Debt_GDP
287,99.65435503936207,60.12576309413244,19.986092891754247,-0.0058214891976684,0.0274464671792095,,,,
288,99.65658127370196,60.12736018684545,19.985572606025844,-0.0055090335893513,0.0277451075739305,,,,
289,99.62317072583151,60.13517519646333,19.98788728596689,-0.0053022649607175,0.0296784385343791,,,,
290,99.62604657177415,60.13997446287365,19.989498580700754,-0.0056500564862076,0.0304908616308312,,,,
291,99.65383849163398,60.1466207165752,19.99197826222136,-0.0041169097596521,0.0315902149864097,,,,
292,99.63582267682602,60.15050308128141,19.993502211035317,-0.0031830326961695,0.0303393597668977,,,,
293,99.65153211680104,60.14741896368074,19.99472708847117,-0.0011861271043795,0.028363114441861,,,,
294,99.64426979898076,60.14805428399533,19.996849837285232,0.0021371910269678,0.0292567327240329,,,,
295,99.64705597895336,60.14730784914287,19.993923087157604,0.0021373290881408,0.0294605705315773,,,,
296,99.67491541868698,60.1349640085775,19.99382195757568,0.0023521509456935,0.0268511515890227,,,,
297,99.69985788825616,60.13603933087558,19.994800001738064,0.002182752227966,0.0260597381262943,,,,
298,99.66764841118786,60.14028010416359,19.996466131937403,0.0027676629993291,0.0243112249243814,,,,
299,99.6547664436604,60.13269127800187,19.99610558381991,0.0041476713728183,0.0255029129097702,,,,
300,99.6408488443214,60.12383034579416,19.996513954652748,0.0045674485858058,0.0249121207165152,,,,
301,99.63370237827124,60.12058981859043,19.996141522660963,0.0035440356757932,0.0252547845004664,,,,
302,99.6419271632045,60.122123111903264,19.99633643261402,0.0048057333762928,0.0245756682980893,,,,
303,99.64226455102082,60.13272151845114,19.99406330114314,0.0027320313839003,0.0254595267070931,,,,
304,99.63781525953988,60.14419543752931,19.995602940864924,0.0034606353878718,0.0269561030415527,,,,
305,99.61741889460195,60.14478653523242,19.99888273548758,0.0021739930204774,0.0267370054726824,,,,
306,99.5966440851091,60.14840082353487,20.000344067377423,0.0012182721689638,0.0265755245763814,,,,
307,99.62351238454852,60.1488892677771,19.99867553271908,0.0016563606245786,0.0303501916141429,,,,
308,99.5959703494936,60.14619537528064,19.998203451203903,0.0021424851663067,0.030779446841815,,,,
309,99.60752704425566,60.15734859102386,19.99812195198085,0.0012787688448315,0.0307949305915826,,,,
310,99.63744960342228,60.15627380562857,19.9991955378067,0.0014055751370023,0.0302685759981863,,,,
311,99.6292512954599,60.16171531441552,19.99837844643448,0.0011862563793003,0.026730526920419,,,,
312,99.62467669329156,60.160533729983335,19.99857476615254,0.0006184246280093,0.0239626205558463,,,,
313,99.63117063691364,60.16373743213883,19.997423186099528,0.0008097219112389,0.0228347599580092,,,,
314,99.62667318409824,60.16427500936371,19.99646798310193,-0.0002556991387859,0.0264387764085024,,,,
315,99.62241835329458,60.165319593181664,19.998484205111605,0.0008140290629361,0.0242888180166948,,,,
316,99.61179113507166,60.18276546614037,19.998573282549835,0.0016020733705613,0.0247084230383402,,,,
317,99.6068075215125,60.18293839304831,19.998969685492543,0.0019037266754204,0.0193428168754214,,,,
318,99.59604582497572,60.17804063965404,19.995963623636523,0.0009462331896621,0.0147691319880349,,,,
319,99.63093532161116,60.17483346853961,19.99510133110652,0.001645771282711,0.0141423122699519,,,,
320,99.64325579440656,60.17254476403459,19.994895815320845,0.0012396771890999,0.0157399350564183,,,,
321,99.63145703805073,60.15719303007398,19.99493137981213,0.0021631734236929,0.014131656081789,,,,
322,99.6093936089851,60.15325485169374,19.99113942099924,0.0010604064791314,0.0124494858289262,,,,
323,99.62249154802667,60.15015605490649,19.992217076810185,-0.0003531191687128,0.0172601868428611,,,,
324,99.60420976651076,60.1436154670475,19.99424955533693,-0.0015136461381695,0.0176368983397748,,,,
325,99.65964787508794,60.14016442291025,19.991082619728537,-0.001497830050071,0.0161043093415854,,,,
326,99.64007375165238,60.14297010033456,19.992633741962923,-0.0011173815892998,0.0166274518826868,,,,
327,99.60888721661364,60.139475040211394,19.993845279477885,-0.0022761712562749,0.0173391214729033,,,,
328,99.58944631548891,60.14455330954519,19.99229603421456,-0.0015370794329317,0.0186809406238665,,,,
329,99.5890151804416,60.14316144094204,19.990196469636423,-0.0029390440844644,0.0227259114602247,,,,
330,99.57113558246232,60.131191322332754,19.990568993049084,-0.0034952557539982,0.0226783195137915,,,,
331,99.56942490370947,60.12346361978401,19.98718987452309,-0.0035867447860314,0.0247910986880649,,,,
332,99.56037388998,60.12438996936069,19.98828497729092,-0.0042208947699617,0.0229479641821342,,,,
333,99.54745402845076,60.12917245860694,19.988955901720225,-0.0039931028637816,0.0201588637291132,,,,
334,99.58367084483008,60.12912087409593,19.98843789987761,-0.0033509893720843,0.0212625354846388,,,,
335,99.5800593484,60.13269273586188,19.991453198473803,-0.0027984944045034,0.020586301875996,,,,
336,99.55772734576584,60.12586836941718,19.990084948026137,-0.0034508119341671,0.0178672540110581,,,,
337,99.5506324462622,60.124583062835534,19.98831088521993,-0.0052022900749136,0.0194801715421511,,,,
338,99.5640450029829,60.122248065361134,19.988266742148536,-0.0050669108631858,0.020684883419239,,,,
339,99.57400426177912,60.12105870024868,19.987455388908757,-0.0058386133842184,0.0215335713066578,,,,
340,99.60860856037496,60.12130358516579,19.988638493721044,-0.0046947797029937,0.0212288398278759,,,,
341,99.57079337380704,60.11706022394675,19.990186633914902,-0.0048774790689177,0.023286495164043,,,,
342,99.55297432865514,60.1201448060226,19.988930551140957,-0.0055615550637803,0.0244577236975018,,,,
343,99.56490877630335,60.11166362485663,19.99006492678851,-0.0054426743920988,0.0256524185470497,,,,
344,99.57961770799491,60.11291015174417,19.991646122307856,-0.0058341511300996,0.0273628240333594,,,,
345,99.53611631714028,60.11193563031311,19.99062869002177,-0.0057361565564966,0.0300375363021758,,,,
346,99.56342053989351,60.11802349062706,19.99081308719234,-0.0075464156131575,0.0305138339022978,,,,
347,99.56800728016198,60.1150059585665,19.99000759322856,-0.0057689290746087,0.0326591296811662,,,,
348,99.55898340660453,60.12010399346335,19.99078151976868,-0.0057941199537712,0.0310557139980893,,,,
349,99.56105360028988,60.11879354486557,19.9877737718833,-0.0057916382564066,0.0342258912244586,,,,
350,99.53693485103672,60.12207988753254,19.989061188303506,-0.0062850781256513,0.0353612934518093,,,,
351,99.5779642319855,60.12467857343493,19.989317617168787,-0.0061932104049644,0.037255292453205,,,,
352,99.58691174334209,60.12816502032248,19.988338345256384,-0.0065557834380757,0.0388614921197349,,,,
353,99.6316038751554,60.13572941976107,19.98962162235057,-0.0072690674632336,0.0398096305961187,,,,
354,99.62019853353134,60.14350563218584,19.988878558729937,-0.0093047625720298,0.0448273303807512,,,,
355,99.6285827643286,60.14243496880003,19.989683859422524,-0.0108754263810651,0.0439003429901902,,,,
356,99.6096530438161,60.13677256581621,19.9884450971739,-0.0100111439651099,0.0440430790040019,,,,
357,99.60878957608143,60.13295646161453,19.98771178372752,-0.0103970529221407,0.0444768124596836,,,,
358,99.62147355117244,60.1334397476818,19.987571057984727,-0.0094703462282448,0.0461262642883432,,,,
359,99.6141815478484,60.13208417254815,19.988754919737605,-0.0079428828750787,0.0477961097161675,,,,
360,99.62694408164516,60.13450064684741,19.98703501590103,-0.0087343060177587,0.0479772671433567,,,,
361,99.62086379118352,60.13736525784102,19.987702161031702,-0.0077362925096297,0.0458987160732602,,,,
362,99.62526931885112,60.12760557511724,19.987156967050097,-0.0066453694916748,0.04380139472224,,,,
363,99.62186551462229,60.12073651065637,19.98755675423852,-0.0045197115649027,0.0410252259551179,,,,
364,99.6144313333497,60.12460143085366,19.98931091527985,-0.0040411476431522,0.0425419928910189,,,,
365,99.5976251569796,60.125737249743295,19.988915568815525,-0.0049316416807674,0.0420857956599352,,,,
366,99.58217242503524,60.11947515390825,19.989202658846867,-0.002972457337057,0.0392814873613378,,,,
367,99.55850996932452,60.12101457824148,19.98668550798489,-0.0037197171961925,0.0400971677358189,,,,
368,99.5459116932442,60.12082346530144,19.98928869661365,-0.0030828556666398,0.0370828894536611,,,,
369,99.53387655520775,60.131262994857344,19.98913055884321,-0.0043864146927548,0.0378950128637678,,,,
370,99.5442274282361,60.14234042446095,19.98984254979365,-0.0035063851365418,0.0403371036572879,,,,
371,99.51269863189216,60.14161367907417,19.989457227581788,-0.0035690845249105,0.0397642395036854,,,,
372,99.50385510535536,60.1471145297372,19.988679322319797,-0.002200001113152,0.0376142415045934,,,,
373,99.4915014852319,60.133712934225954,19.986250730245445,-0.0002642536205367,0.0349793900934385,,,,
374,99.49337887794628,60.13779402878219,19.98691581104925,0.001142582576643,0.0395544490291785,,,,
375,99.488887472936,60.13593409169978,19.98859668138529,0.0004614236598801,0.0360115986928137,,,,
376,99.49509620795504,60.13184257208547,19.987827938327907,-0.0001962136981482,0.03530608525707,,,,
377,99.5003263464536,60.12614530801565,19.992645619336088,-0.0025003060168756,0.0377823005455529,,,,
378,99.4940961158693,60.12174425630512,19.992261532427086,-0.0014917822799422,0.0368017288421202,,,,
379,99.49140829778162,60.12023069590431,19.990854997059884,-0.0003771156976824,0.0379205612367225,,,,
380,99.49533351633286,60.126333586127664,19.992343817765185,-7.295602143474216e-05,0.0372583421422418,,,,
381,99.49504707651474,60.12961806097173,19.99426107278958,-5.8110035357230575e-05,0.0385137509000954,,,,
382,99.50736903900012,60.12062577307541,19.99216071555725,0.0013194012042443,0.0376140907119576,,,,
383,99.48940492543508,60.12948549925934,19.989962058277538,0.0025441978084136,0.0387895852083035,,,,
384,99.49490420281668,60.12392983069648,19.99117812090404,0.0017549846167447,0.0396784671147546,,,,
385,99.49875741124794,60.125226542097096,19.9896639990488,0.0004176745505874,0.03898289247827,,,,
386,99.5104183193542,60.12292763514655,19.98729606922428,0.0008179449717832,0.0389981183866048,,,,
387,99.51167907961585,60.122380598288736,19.985226060383777,9.44185417671835e-05,0.0385174091302724,,,,
388,99.52694951752564,60.12380772583245,19.98550459420291,0.0022019804224942,0.0389138258854671,,,,
389,99.51139744017848,60.12503243040991,19.98130064666855,0.0021136947247091,0.0383098796324008,,,,
390,99.4801207200952,60.115719547419154,19.982468465289056,0.0017992150367219,0.0370092513677711,,,,
391,99.49150299207706,60.11736796606351,19.98367251021732,0.0011934348740746,0.0370677194182353,,,,
392,99.5325671473086,60.11983621785147,19.983160756524946,0.0019734565852905,0.0381976720780499,,,,
393,99.57103890800468,60.1187043310195,19.9835948078866,0.002859720511325,0.0389018276781496,,,,
394,99.56464463449846,60.12645058584904,19.98029880273143,0.0029300449329181,0.0393467010587483,,,,
395,99.53973015392609,60.129035155706426,19.979788978645875,0.0021592167622181,0.0383403028418496,,,,
396,99.57486488034806,60.13225199122338,19.976410565013392,0.0025613672238394,0.0383185159631526,,,,
397,99.56436915227954,60.13127430678321,19.974906194272386,0.0029303693511331,0.0369900795025923,,,,
398,99.55856748633634,60.125055275523856,19.97727194256989,0.0004765931817627,0.0361450981433978,,,,
399,99.49742350056678,60.1264253051197,19.975503982508165,0.0008550271113939,0.0344593821145338,,,,
400,99.53493348930006,60.13590732904552,19.97425435249073,0.0020969669051337,0.0354779663443122,,,,
401,99.540104450025,60.130434507312415,19.973806081105472,0.0024358848492137,0.0377279244611304,,,,
402,99.52210470577928,60.13170944289646,19.9715539654131,0.0032281784301235,0.0385296730987842,,,,
403,99.52895091320768,60.13377206123006,19.970675937705888,0.0037313280089446,0.0390067962159123,,,,
404,99.51973418374408,60.13007579470796,19.972381033593177,0.003162345946755,0.0400193300395647,,,,
405,99.50626165734045,60.12633366445882,19.973445025404597,0.0050646978559687,0.0402703495539167,,,,
406,99.50625422166884,60.13052557517341,19.972127878330472,0.0052063609241545,0.0390956442703793,,,,
407,99.4772314933372,60.140687787674025,19.971597758495815,0.0044766389113669,0.0381315723533412,,,,
408,99.4578785907259,60.13885559161466,19.967196321313327,0.0047096165489435,0.0346025665379112,,,,
409,99.41894430739772,60.14645137348922,19.968218635971876,0.0033467381336798,0.0367068984372863,,,,
410,99.42796055878422,60.145740634257805,19.967998054091552,0.0023286582255283,0.0356388945712143,,,,
411,99.47253955243792,60.14503448010813,19.9668382824352,0.00281785627824,0.035945813765404,,,,
412,99.45207014772885,60.142726899021206,19.96498903012426,0.0046012928144834,0.0368193547734867,,,,
413,99.43197915677248,60.14272160723818,19.96737648744126,0.0048485455384661,0.0366735356978647,,,,
414,99.4381795259394,60.13645021136507,19.968203584465297,0.0035535688075303,0.0372420242788472,,,,
415,99.4666142426268,60.1356000160108,19.96914833549545,0.0028695532416642,0.0378325263352729,,,,
416,99.44671519914928,60.12045990137863,19.969377250480782,0.0034679180937476,0.0369599290792951,,,,
417,99.43261168300164,60.119740028576665,19.97011677827996,0.0049257764153313,0.038603209805286,,,,
418,99.4452472360993,60.11483586951918,19.969126980842105,0.0023658031723902,0.0380719118796139,,,,
419,99.44930772533826,60.12526905425519,19.96440449011271,0.001986021450793,0.03501962908825,,,,
420,99.44649338348653,60.12078358568407,19.96803431753663,0.0033095843917406,0.0352257752253667,,,,
421,99.44865260690648,60.10674333456656,19.96805693039805,0.0028473869767539,0.0364471099488057,,,,
422,99.43393507761768,60.10006770069942,19.969854964105128,0.0021341967360592,0.0366941176942255,,,,
423,99.44568405151227,60.11177109536819,19.969919420989545,0.0023920983112718,0.0383765885026134,,,,
424,99.46981233813636,60.106257504213325,19.97016460636653,0.0037872165232494,0.0352259559571419,,,,
425,99.48185012007735,60.085988461990944,19.97006794021709,0.0032174514005422,0.0360988600583077,,,,
426,99.48694072617876,60.08549602970301,19.971555477144328,0.0025843936721773,0.0337881773424671,,,,
427,99.45353007707686,60.08610227686993,19.97503009749484,0.0032239630760461,0.0339473464223284,,,,
428,99.41270460950616,60.0925071934734,19.977330684595724,0.0026222537379237,0.0314986086624774,,,,
429,99.3820477340916,60.08294986839063,19.977775091914324,0.0035298502307768,0.0320154251512397,,,,
430,99.41327649594676,60.08275376148034,19.97722365024993,0.0031452822992855,0.0316472843570919,,,,
431,99.45707708286392,60.08635974856169,19.97849168736115,0.0046737384401313,0.0299357333272579,,,,
432,99.50314447137104,60.0806123663125,19.979735671260087,0.0061156713969184,0.0302046693830033,,,,
433,99.51463010755164,60.078272058033406,19.978987213110237,0.0062780788300551,0.0294606218122777,,,,
434,99.51282008475536,60.08003849681429,19.980035477492947,0.0063829333145928,0.0270581710971264,,,,
435,99.5104274891864,60.07585542177877,19.98050994954962,0.0070139593989998,0.0279023805415962,,,,
436,99.51370077662811,60.07843784559542,19.979483502033577,0.0085432326538884,0.0300722409449558,,,,
437,99.4991046336371,60.07757141435504,19.980205391317423,0.0088902750241534,0.0299509699654872,,,,
438,99.47684817765484,60.083804647353375,19.98099243168545,0.0085127468513163,0.0290488207511768,,,,
439,99.45697779355238,60.07410291049532,19.98112251135316,0.0099926645105172,0.0308387564341356,,,,
440,99.4615565426932,60.0799188912787,19.981139879649096,0.0084305353084307,0.0266908591531048,,,,
441,99.48292185104296,60.07348167699467,19.982413311902384,0.0082499822498004,0.0274568580698667,,,,
442,99.48169914048356,60.08308654411292,19.98267506642537,0.0078905874250837,0.029105719247702,,,,
443,99.50440831797825,60.085008592119806,19.98179657589632,0.0058392515584256,0.0298215194442978,,,,
444,99.4938337208792,60.08263994036852,19.98251234680562,0.0062179301592468,0.0334859794005039,,,,
445,99.49288199327508,60.0757105684375,19.98393880567249,0.0077655560141178,0.033727510277241,,,,
446,99.45758524054204,60.06975237557995,19.984519054352027,0.0097572013260599,0.0353217821498438,,,,
447,99.47709635420726,60.0715785337836,19.98116988053283,0.0098750091232587,0.0344909713183889,,,,
448,99.44031408289196,60.07437778534998,19.98172578990959,0.0095252933400085,0.0344421656287125,,,,
449,99.45948605550748,60.06425558968677,19.98153724777539,0.0081923281128887,0.0354079334532228,,,,
450,99.42129761205057,60.06669211967416,19.9810343749901,0.0074949836442472,0.0368888048317643,,,,
451,99.44540056294612,60.07264055385833,19.981021170324496,0.009415374771335,0.0361235253117189,,,,
452,99.46224739645346,60.07153621964286,19.97884266743661,0.0096912343942831,0.0350053259194938,,,,
453,99.47172278014128,60.07971692373139,19.98057467398323,0.0106674884463113,0.0383909520182869,,,,
454,99.45990220634046,60.07663471267165,19.982374859830674,0.0114045630932361,0.0367736109519328,,,,
455,99.44365482766102,60.07732462570738,19.984874520454174,0.0103483652889927,0.0352136218071448,,,,
456,99.4306580032858,60.06577098886903,19.98715126287546,0.0110777444734385,0.0332958800293789,,,,
457,99.43789921745216,60.0692573283488,19.987177815703426,0.00967452497793,0.036074145354402,,,,
458,99.4360028021769,60.07578712097779,19.985168464804893,0.0076041951964493,0.0378461540456424,,,,
459,99.40430482030337,60.07682210457797,19.9837065623044,0.007959920630114,0.0350461012094165,,,,
460,99.41531948387792,60.09075157156398,19.98369908717119,0.0092899507501511,0.0379228264106368,,,,
461,99.40672421275418,60.095148012859504,19.98335892226539,0.0087871458675839,0.0391436797165183,,,,
462,99.41183598647676,60.09883227963088,19.98278781758721,0.0091987854460725,0.0409066784905133,,,,
463,99.41487225483448,60.10276266553416,19.979599923574344,0.0095270590679159,0.035800211647582,,,,
464,99.40152564112938,60.10393571714504,19.9790188095284,0.0080768645633309,0.03650718739289,,,,
465,99.42205342356236,60.10110385949432,19.98013778035798,0.0095869848253107,0.0350565362541087,,,,
466,99.4063715610775,60.11183299940059,19.982549214818803,0.0101565032426788,0.0315639575242597,,,,
467,99.45288345357284,60.11225603263424,19.983677215142173,0.0100024834804232,0.0307013610126327,,,,
468,99.42481144730324,60.10524241020539,19.982333070891404,0.0090877914139803,0.0278378930325079,,,,
469,99.41919530846424,60.11026856009459,19.98184789144513,0.0090159257135362,0.0311385387237412,,,,
470,99.36986844039644,60.11171127287499,19.983208397693883,0.0090518381500605,0.0268643544662179,,,,
471,99.3542132709802,60.11235674050945,19.98236428056851,0.0093902335604702,0.0258732968992669,,,,
472,99.33218210633984,60.1075277037775,19.98035513112274,0.0091408750558934,0.027124385421901,,,,
473,99.32492153410392,60.109652778051526,19.97949013317274,0.0090817703442089,0.0271176412262955,,,,
474,99.29087422057168,60.1155159615864,19.981537232998004,0.0081639681076914,0.0255964678893609,,,,
475,99.28160602191296,60.10675997157173,19.97976160416267,0.0075338781261485,0.0221913160523431,,,,
476,99.26317018251078,60.111866202918,19.97928733127078,0.0067883262125654,0.0215806826119676,,,,
477,99.29477491702356,60.116090569005735,19.97650496935078,0.007038154551108,0.0220639958561995,,,,
478,99.26362928406807,60.12220860755207,19.976323734754956,0.0058333702187948,0.0217037973332432,,,,
479,99.2381526356886,60.125450579247726,19.975425546350163,0.0049830378568308,0.0198705868151086,,,,
480,99.24047407189737,60.12680319656299,19.973907170855128,0.0026853832463607,0.018258519341494,,,,
481,99.23129794628716,60.127489899174,19.9733350748102,0.0028391753194144,0.0199953017922239,,,,
482,99.21695216373644,60.124804822719305,19.972506239154804,0.0021870403062694,0.0204846750423008,,,,
483,99.2225034335394,60.13382513166248,19.973256750860717,0.001993016337039,0.0175665613491427,,,,
484,99.24355338478854,60.13150106778533,19.973265655903656,0.0044785283114716,0.016716651698867,,,,
485,99.25496020554093,60.12977870378208,19.974851509970435,0.0050582358358625,0.0187245714112329,,,,
486,99.2321566341883,60.13269986716092,19.975242456015,0.0054729489207699,0.0153939879915453,,,,
487,99.23558138938208,60.13439009293528,19.97650628612368,0.0064244647885005,0.0132028315972599,,,,
488,99.20457844986764,60.14533544633411,19.975398559053968,0.0076796247271281,0.0161051987348327,,,,
489,99.22184262901268,60.15263163032856,19.97497745148856,0.0077183342720667,0.0176296104825364,,,,
490,99.21097110786826,60.14824701945505,19.97433519361348,0.0057984957650733,0.0187982793530826,,,,
491,99.20950997441724,60.15736885443613,19.97502544861697,0.0074522779395316,0.0206934134400424,,,,
492,99.21989766399577,60.16493185801848,19.97289401472477,0.0084297050137096,0.0204821904749138,,,,
493,99.19727347994582,60.15783429662887,19.974212585314618,0.0085916809988793,0.0194631788392964,,,,
494,99.15398174136122,60.15736129161618,19.97505943728172,0.0074171223010135,0.0181790296058875,,,,
495,99.1345367832495,60.163804833089934,19.97508168680611,0.0069222543708279,0.0157756182831787,,,,
496,99.1710927721809,60.159788993119854,19.97644769021065,0.007822400827745,0.0150510585954951,,,,
497,99.1829635812664,60.15953508829843,19.974966198834924,0.006941876211358,0.0147297787109339,,,,
498,99.2069382654543,60.15748267168612,19.97515233999726,0.0078018366284325,0.0168062105392161,,,,
499,99.18286623824828,60.17366532161335,19.97673200812724,0.0074129716411704,0.0175545082549249,,,,
500,99.20993491165864,60.16922844980916,19.976336905784475,0.0067900555651656,0.0146835347130799,,,,
501,99.2025489885764,60.16794439572554,19.974437620815426,0.0066396090168962,0.0147685469268931,,,,
502,99.19580748657924,60.17178671220975,19.97260270588125,0.007103482853109,0.01,,,,
503,99.2397224606406,60.17174890776444,19.97176816684081,0.0076456066391112,0.01,,,,
504,99.235036297608,60.171570181374406,19.97271913191292,0.0064143531001584,0.0113942522636675,,,,
505,99.22593741518216,60.17505551449565,19.97133869915597,0.0052087524614345,0.0110826240658973,,,,
506,99.20438181828244,60.17130724740657,19.972575712079976,0.0058627739141513,0.01,,,,
507,99.19922144393672,60.17368289161157,19.97129053905488,0.004082375214484,0.01,,,,
508,99.22014342310824,60.18382339927553,19.97189484987137,0.002742655073482,0.0106372664901833,,,,
509,99.22802523976048,60.18647296541986,19.974676237891572,0.0037836828743529,0.0131387996430771,,,,
510,99.2145072938022,60.18473666210758,19.97474829050621,0.0045842268914002,0.0130622876097244,,,,
511,99.2295225348449,60.191111662204406,19.97542053419956,0.0064276535247097,0.0126151949826822,,,,
512,99.24382935926796,60.1863616502192,19.97549767110987,0.007246385382886,0.0158617593362193,,,,
513,99.24956599940673,60.19451560229915,19.978412459836704,0.0072023927149309,0.0184065958970639,,,,
514,99.27995145763094,60.193520955038245,19.979681580947503,0.0053271988172021,0.0144555967815656,,,,
515,99.25635854831567,60.19548004139021,19.98081146042094,0.0034882897784337,0.0139366154943462,,,,
516,99.25338065359556,60.18792480505471,19.980291168210652,0.0044728346147563,0.013881528969307,,,,
517,99.27315465279857,60.19292355741354,19.98122521879669,0.0043191018955576,0.0144733975151157,,,,
518,99.2527302105989,60.200517983188185,19.98414686129581,0.0030468892503874,0.0121377153937834,,,,
519,99.25221504457784,60.19271554037977,19.985055326914583,0.0017655762363989,0.0167495628942649,,,,
520,99.29106022333856,60.1970056394795,19.98427526689098,0.0029631103764031,0.0158543352155204,,,,
521,99.2724770259995,60.18510865928943,19.98287150455384,0.004482444188412,0.0187228201514345,,,,
522,99.28453489777128,60.184967768751854,19.98050267077476,0.0038294520206446,0.0176130906992361,,,,
523,99.2808839939593,60.17933675574265,19.9816402510307,0.0030822160683226,0.0163342428055717,,,,
524,99.29274359419507,60.18204521720422,19.983406214919157,0.0022667440318664,0.0179816723303716,,,,
525,99.25885312107462,60.18041536013669,19.98168071290604,0.0020676474090095,0.020531423731206,,,,
526,99.2133140593256,60.18832213745817,19.98364675637976,0.0015847915457675,0.0187053645410611,,,,
527,99.2188804418252,60.1768010583445,19.98578647500018,0.0034145801376545,0.0170041242861682,,,,
528,99.2071704726261,60.18041733224308,19.984464574904123,0.0026792914500813,0.0184021784055817,,,,
529,99.20630923156808,60.18445606507562,19.986821955451344,0.0017598299905904,0.0187220346810188,,,,
530,99.18272517185616,60.19046769324751,19.98660287827534,0.0019244113208645,0.0214490409506771,,,,
531,99.15286438221466,60.19257309611898,19.98479988338244,0.0023971010441245,0.0175558513207811,,,,
532,99.14332150233405,60.1898127190706,19.986724857886504,0.0027670022662838,0.0150262751165879,,,,
533,99.12921388158767,60.19626041215541,19.98617188506464,0.0029233807429241,0.0139326473600676,,,,
534,99.1464151835537,60.20266753137892,19.989721722660644,0.0022189309590357,0.0125243640880361,,,,
535,99.14924945160816,60.20024566303471,19.987165517574397,0.0031014199112024,0.0146525453756365,,,,
536,99.12006778278834,60.19728046825097,19.98900527342129,0.0008741741331866,0.0148392331614282,,,,
537,99.12360937741084,60.19352962951517,19.989522049428714,0.001310981288676,0.011847851794534,,,,
538,99.14399127095062,60.19217445954096,19.99192084154108,-0.0001212073683352,0.0107903116144245,,,,
539,99.12823856137167,60.18851137706093,19.995418611751823,-0.0005657247303664,0.0106864157407615,,,,
540,99.12524976765718,60.18533080152068,19.994360666273604,0.0001065428978248,0.01,,,,
541,99.13253423785372,60.18912978575709,19.993960557920957,0.0003898673194883,0.01,,,,
542,99.12929158658066,60.1790481832661,19.99252802178691,0.0006243968157352,0.0127315413313737,,,,
543,99.13937220602564,60.18168393465807,19.993724089733497,-0.0002082426496422,0.0120739141426046,,,,
544,99.13080702212088,60.171071948503965,19.99149653635525,0.0001574078790076,0.0143430252165711,,,,
545,99.13740981120512,60.16427982570741,19.99305460140076,-0.0003696570708355,0.0115504074408912,,,,
546,99.14981873144228,60.168427058188136,19.995954449908822,-0.0007721583138609,0.0140907871704231,,,,
547,99.14621503204658,60.171736624887245,19.998579443375966,-0.0003423434972035,0.0158072806749808,,,,
548,99.17170278043662,60.17909924662568,19.99766834751519,0.0012676914575955,0.0154744458048924,,,,
549,99.15897577063,60.179453161064586,20.000669615724416,0.0006499783204936,0.0171587221037642,,,,
550,99.15354784899412,60.19324584959148,19.998409100590912,-0.0007039272662659,0.014115627705314,,,,
551,99.14932905091902,60.19553145004235,19.99620785507044,-0.0027711727886461,0.0129897196001611,,,,
552,99.17235946100554,60.18382158356269,19.99472768644719,-0.0017660722802237,0.0124641764607381,,,,
553,99.17360082309015,60.17541301528816,19.99518924247472,-0.0014428016562439,0.0141080111622311,,,,
554,99.19023502235096,60.17475047030547,19.996224192137344,-0.0027006912207312,0.0131052273611581,,,,
555,99.20425149458922,60.16358277150509,19.99419924952081,-0.003363141831277,0.0141148179501457,,,,
556,99.2124306268812,60.15698856718942,19.99441808512225,-0.0020875021334769,0.0165793199303217,,,,
557,99.1765658304148,60.15423585488311,19.99595278556495,-0.0009122037705733,0.0157175229797982,,,,
558,99.17006424386156,60.15910201059992,19.998528021779837,-0.0013808237028045,0.0126432737649174,,,,
559,99.16245698671678,60.16369707327413,19.994682843752056,-0.0023690026225701,0.0133529402490054,,,,
560,99.14597030965112,60.16193629945398,19.9950395024906,-0.0023738903158074,0.0126707535227779,,,,
561,99.1327059578719,60.16829876419157,19.997034267366043,-0.0011415100532013,0.0148496443694109,,,,
562,99.15425833009049,60.163717603664985,19.99698023044402,0.0008509066889433,0.0121033643673333,,,,
563,99.13586004496857,60.16287106904419,19.996054274611588,0.0020548218031411,0.0111926670740986,,,,
564,99.12339689961566,60.1570183796931,19.995672041883594,0.0016061630495948,0.0106545525318042,,,,
565,99.12021897393949,60.156524177801664,19.99638709429624,0.0011731274381689,0.0135216570187975,,,,
566,99.10460436356708,60.1624528735764,19.997149239249254,0.0011856062728492,0.0126037440428671,,,,
567,99.09814854436377,60.163030137702194,19.999926696063625,0.0024634065990113,0.0103447198421747,,,,
568,99.11493879626164,60.16041966804821,19.9999810758334,0.0036088428278672,0.01,,,,
569,99.1236819216442,60.16524726109915,19.99938977970227,0.0025781385877745,0.0104385151476823,,,,
570,99.12163774241382,60.15902267655172,20.00181264761553,0.0045952190203789,0.0122574188183991,,,,
571,99.09742354647568,60.16714483961763,20.00162956410482,0.0038577665528017,0.0101396830629901,,,,
572,99.10847875258358,60.17412866204713,20.00126993381545,0.0055347113301004,0.01,,,,
573,99.08161156099058,60.1738009377221,20.00347437813728,0.0053112775677553,0.01,,,,
574,99.09033861007764,60.17722193057587,20.00213187766983,0.0043310984304014,0.01,,,,
575,99.10556549688263,60.172353325324686,20.00315250786304,0.0047369894329113,0.0122706490828778,,,,
576,99.10189351942624,60.17618462082088,20.002550502606045,0.0037948752696126,0.0118864602079096,,,,
577,99.14177628531522,60.167906980287725,20.00222962016537,0.0038171884327128,0.0123670961745409,,,,
